id_parc;nom_usuel;puissance_parc;code_insee;nom_commune;code_dept;code_reg;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_autorisation;date_debut_construction;date_mise_en_service;date_debut_demantelement;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire_renouvellement;renouvellement;nom_exploitant;siret;date_maj
0100000465;EOLIENNES DE LA HAIE DU MOULIN;13.2;52128;CIREY-LES-MAREILLES;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000465;EOLIENNES DE LA HAIE DU MOULIN;13.2;52313;MAREILLES;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000478;Ferme eolienne de Pierrement;18.0;80127;BOUVAINCOURT-SUR-BRESLE;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Ferme eolienne de Pierrement;84155280500019;2023-07-21
0100000478;Ferme eolienne de Pierrement;18.0;80527;MENESLIES;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Ferme eolienne de Pierrement;84155280500019;2023-07-21
0100000478;Ferme eolienne de Pierrement;18.0;80834;YZENGREMER;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Ferme eolienne de Pierrement;84155280500019;2023-07-21
0100000484;Parc éolien des Ormeaux;21.0;45303;SCEAUX DU GATINAIS;45;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000502;EG AUVILLIERS;10.8;76042;AUVILLIERS;76;28;;;;2024-09-05;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000521;Parc éolien Les Fontaines;16.8;36198;SAINT-LACTENCIN;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000521;Parc éolien Les Fontaines;16.8;36241;VILLEDIEU-SUR-INDRE;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000525;PARC EOLIEN DE MENESVILLERS;22.0;80106;BLANGY-SOUS-POIX;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000525;PARC EOLIEN DE MENESVILLERS;22.0;80577;MOYENCOURT-LES-POIX;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000562;PARC EOLIEN DU HARAULT;21.0;35072;CHATILLON-EN-VENDELAIS;35;53;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000562;PARC EOLIEN DU HARAULT;21.0;35185;MONTAUTOUR;35;53;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000562;PARC EOLIEN DU HARAULT;21.0;35232;PRINCE;35;53;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000567;PROJET EOLIEN DE VIAPRES-LE-PETIT - SEPE GINGEMBRE;33.0;10004;ALLIBAUDIERES;10;44;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000567;PROJET EOLIEN DE VIAPRES-LE-PETIT - SEPE GINGEMBRE;33.0;10408;VIAPRES-LE-PETIT;10;44;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000568;CENTRALE EOLIENNE DE MONTFAUCON;24.0;72017;AUVERS-SOUS-MONTFAUCON;72;52;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000597;FERME EOLIENNE D'EBOULEAU;61.6;02274;EBOULEAU;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000598;FERME EOLIENNE DE BLANC PIGNON SAS;16.8;02648;RIBEMONT;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000618;CE SAINT GERMAIN DES BOIS;13.8;18212;SAINT-GERMAIN-DES-BOIS;18;24;;;;;;;;Autorisation;En instruction;;Aucun;CE SAINT GERMAIN DES BOIS;90070092300015;2023-07-21
0100000622;GUILLY ENERGIES;16.8;36085;GUILLY;36;24;;;;;;;;Autorisation;En instruction;;Aucun;GUILLY ENERGIES;89937032400019;2023-07-21
0100000638;PE DU BOIS DU RAZ;16.8;25249;FONTENOTTE;25;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000638;PE DU BOIS DU RAZ;16.8;25604;VERNE;25;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000643;FERME EOLIENNE DE LA PLAINE DE JOUHE;21.0;16142;LA FORET-DE-TESSE;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100000643;FERME EOLIENNE DE LA PLAINE DE JOUHE;21.0;79152;LORIGNE;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100000643;FERME EOLIENNE DE LA PLAINE DE JOUHE;21.0;79140;VALDELAUME;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100000656;RILOUX;10.8;23176;LA SOUTERRAINE;23;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000667;PARC EOLIEN DES BAUMES;33.6;88370;RANCOURT;88;44;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DES BAUMES;89147908100012;
0100000667;PARC EOLIEN DES BAUMES;33.6;88385;REMONCOURT;88;44;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DES BAUMES;89147908100012;
0100000667;PARC EOLIEN DES BAUMES;33.6;88488;VALFROICOURT;88;44;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DES BAUMES;89147908100012;
0100000680;PE du Ruisseau de Margot;12.6;22015;BREHAND;22;53;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000685;Les Landes;9.6;53117;HOUSSAY;53;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100000697;Parc Eolien de Soudron;22.8;51146;CHENIERS;51;44;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PE SOUDRON;;
0100000697;Parc Eolien de Soudron;22.8;51556;SOUDRON;51;44;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PE SOUDRON;;
0100000699;PE DE BRION;19.9;36026;BRION;36;24;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000700;TERRE ROUGE;30.0;02341;GERCY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000700;TERRE ROUGE;30.0;02357;GRONARD;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000709;PE DE LA LANQUES-SUR-ROGNON;19.2;52271;LANQUES SUR ROGNON;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000719;Parc éolien des Champs Jolivet;24.8;89374;SAMBOURG;89;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000752;MAXENT 2;6.0;35169;MAXENT;35;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100000759;PARC EOLIEN DE GLANNES;14.4;51275;GLANNES;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000778;LES PETITS BOIS;44.8;70198;DAMPIERRE-SUR-SALON;70;27;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000778;LES PETITS BOIS;44.8;70201;DELAIN;70;27;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000778;LES PETITS BOIS;44.8;70297;LARRET;70;27;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100000785;PARC EOLIEN LES CHEVALIERS;28.8;16008;AMBERAC;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000852;LE CHERAN ENERGIES;16.8;53192;LA ROUAUDIERE;53;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100000856;Ferme eolienne le Quesnot;16.8;76333;GUERVILLE;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;FERME EOLIENNE LE QUESNOT;85171375000012;
0100000900;PROJET EOLIEN LA BELLE IDEE - SEPE LA BELLE IDEE;32.9;10338;SAINT-ETIENNE-SOUS-BARBUISE;10;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000900;PROJET EOLIEN LA BELLE IDEE - SEPE LA BELLE IDEE;32.9;10361;SAINT-REMY-SOUS-BARBUISE;10;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000900;PROJET EOLIEN LA BELLE IDEE - SEPE LA BELLE IDEE;32.9;10379;TORCY-LE-GRAND;10;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000903;Parc éolien de Charost;10.8;18055;CHAROST;18;24;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;SPV ODEON;84209683600023;
0100000954;PARC EOLIEN DU FLOT;10.95;02112;BRANCOURT-LE-GRAND;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100000978;Parc éolien de Vinets;57.0;10436;VINETS;10;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001007;Eoliennes des Fuchsias;4.4;88221;GRUEY LES SURANCE;88;44;;;;2022-12-12;2024-02-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100001031;SAINT MAURICE SUR AVEYRON;12.0;45292;SAINT-MAURICE-SUR-AVEYRON;45;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001078;ENERTRAG FRANCHE-COMTE I;84.0;70418;LA ROMAINE;70;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001144;SAINT BLIN / SEMILLY;19.8;52444;SAINT-BLIN;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001144;SAINT BLIN / SEMILLY;19.8;52468;SEMILLY;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001164;CHAMP DU LOUP;28.8;21122;BUSSY-LE-GRAND;21;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001164;CHAMP DU LOUP;28.8;21160;CHAUME-LES-BAIGNEUX;21;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001167;CPENR DES MIGNAUDIERES II;22.0;86038;BRION;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100001167;CPENR DES MIGNAUDIERES II;22.0;86248;ST SECONDIN;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100001172;PARC EOLIEN DES PUYATS II;20.4;10075;CHAMPFLEURY;10;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001193;Bellevue;15.32;56245;SILFIAC;56;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001198;Ferme eolienne du Moulin Sacard;25.2;76058;BAROMESNIL;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DU MOULIN SACARD;79794483200014;
0100001198;Ferme eolienne du Moulin Sacard;25.2;76435;LE MESNIL-REAUME;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DU MOULIN SACARD;79794483200014;
0100001198;Ferme eolienne du Moulin Sacard;25.2;76442;MONCHY-SUR-EU;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DU MOULIN SACARD;79794483200014;
0100001198;Ferme eolienne du Moulin Sacard;25.2;76638;SAINT-PIERRE-EN-VAL;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DU MOULIN SACARD;79794483200014;
0100001202;CE SAINT GERMAIN D'ARCE;14.4;72060;LA CHAPELLE-AUX-CHOUX;72;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001202;CE SAINT GERMAIN D'ARCE;14.4;72283;SAINT-GERMAIN-D'ARCE;72;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001202;CE SAINT GERMAIN D'ARCE;14.4;37279;VILLIERS-AU-BOUIN;37;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001226;CENTRALE EOLIENNE CONTEST;10.8;53074;CONTEST;53;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001227;Champs Longs;14.72;72036;BETHON;72;52;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN LES CHAMPS LONGS;85320818900011;
0100001227;Champs Longs;14.72;72056;CHAMPFLEUR;72;52;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN LES CHAMPS LONGS;85320818900011;
0100001233;Parc Eolien des Genévriers Nord 2;28.5;45114;COURTEMPIERRE;45;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001233;Parc Eolien des Genévriers Nord 2;28.5;45328;TREILLES-EN-GATINAIS;45;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001235;EOLIEN SAINT REMY DU PLAIN;6.0;35309;SAINT-REMY-DU-PLAIN;35;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001244;CROISILLES;12.0;62259;CROISILLES;62;32;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN CROISILLES;83829034400012;
0100001257;PARC EOLIEN VAL DE PUITS;20.0;62700;REGNAUVILLE;62;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001265;CPENR DE MARSILLE;22.0;16059;BRETTES;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001265;CPENR DE MARSILLE;22.0;16317;ST FRAIGNE;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001270;PARC EOLIEN DE SAINT VINCENT;18.0;77230;ICHY;77;11;;;;;;;;Autorisation;En instruction;;Aucun;Energie de Saint Vincent;88042789300016;2023-07-21
0100001277;FERME EOLIENNE DE CHAMPNIERS - LA CHAPELLE BATON;12.6;86054;CHAMPNIERS;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100001277;FERME EOLIENNE DE CHAMPNIERS - LA CHAPELLE BATON;12.6;86055;LA CHAPELLE-BATON;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100001294;FERME EOLIENNE LES AMAYSSES;15.0;34046;CAMBON ET SALVERGUES;34;76;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001333;BOISSY ENERGIE 3;6.6;91079;BOISSY LA RIVIERE;91;11;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001416;SOCIETE D'EXPLOITATION DU PARC EOLIEN DE LA MONCHOT;20.0;08305;MONTIGNY-SUR-VENCE;08;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001416;SOCIETE D'EXPLOITATION DU PARC EOLIEN DE LA MONCHOT;20.0;08352;RAILLICOURT;08;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001416;SOCIETE D'EXPLOITATION DU PARC EOLIEN DE LA MONCHOT;20.0;08454;TOULIGNY;08;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001451;Parc éolien de Chaumes;24.8;89271;MOULINS EN TONNERROIS;89;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001451;Parc éolien de Chaumes;24.8;89290;PASILLY;89;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001489;PARC EOLIEN DE CHARNIZAY NORD;16.8;37061;CHARNIZAY;37;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001578;PE DU BOIS BRETON;15.6;72035;BESSE-SUR-BRAYE;72;52;;;;;;;;Autorisation;En instruction;;Aucun;PE DU BOIS BRETON;90111754900013;
0100001783;LES PETITS TREUILS;19.2;17062;BRESDON;17;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001783;LES PETITS TREUILS;19.2;17377;SAINT-OUEN-LA-THENE;17;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100001789;Ferme eolienne de la Gaugrelle;33.6;80246;DOMMARTIN;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA GAUGRELLE;83069243000010;
0100001789;Ferme eolienne de la Gaugrelle;33.6;80571;MORISEL;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA GAUGRELLE;83069243000010;
0100001789;Ferme eolienne de la Gaugrelle;33.6;80681;ROUVREL;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA GAUGRELLE;83069243000010;
0100001858;LES NOISETIERS;14.4;36112;MARON;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001882;CENTRALE EOLIENNE GRAND COMMUNAL DE LUANT;22.8;36101;LUANT;36;24;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100001909;EOLIENNES DE NIEUL LE DOLENT;6.0;85161;NIEUL-LE-DOLENT;85;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100001937;Doignies;16.8;59176;DOIGNIES;59;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100002273;YAWAY VILLE-LE-MARCLET;8.4;80795;VILLE-LE-MARCLET;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100002503;SOCIETE DU PARC EOLIEN DE LA GONDONNERIE;33.6;36026;BRION;36;24;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100002503;SOCIETE DU PARC EOLIEN DE LA GONDONNERIE;33.6;36037;LA CHAMPENOISE;36;24;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100002521;ENERTRAG BEAUCE I;12.0;28055;LE BOULLAY THIERRY;28;24;2022-03-25;;2012-05-21;2006-05-02;2006-10-13;;En exploitation;Autorisation;Autorisé;;Substanciel;Exploitant anonymisé;siret anonyme;2023-07-21
0100002521;ENERTRAG BEAUCE I;12.0;28415;VILLEMEUX-SUR-EURE;28;24;2022-03-25;;2012-05-21;2006-05-02;2006-10-13;;En exploitation;Autorisation;Autorisé;;Substanciel;Exploitant anonymisé;siret anonyme;2023-07-21
0100002610;PARC EOLIEN DES GRANDES BORNES;21.0;52544;VOISEY;52;44;;;;;;;;Autorisation;En instruction;;Aucun;ERG FRANCE;89075340300017;2023-07-21
0100002747;Projet éolien citoyen de Saint-Ganton;9.0;35268;SAINT-GANTON;35;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100002766;PARC EOLIEN DE LA VALLEE DE L'EAULNE;24.0;76262;FESQUES;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DE LA VALLEE DE L'EAULNE;89154007200024;
0100002766;PARC EOLIEN DE LA VALLEE DE L'EAULNE;24.0;76724;VATIERVILLE;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DE LA VALLEE DE L'EAULNE;89154007200024;
0100002862;LES LONGS JOURS;6.6;54212;FRESNOIS-LA-MONTAGNE;54;44;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100002970;CENTRALE EOLIENNE CHAMPS AU ROY;14.72;14547;RUBERCY;14;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100002972;CENTRALE EOLIENNE LA FRAUBEE;17.7;53085;CRENNES SUR FRAUBEE;53;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100002972;CENTRALE EOLIENNE LA FRAUBEE;17.7;53112;LE HAM;53;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003085;CENTRALE EOLIENNE DES GATINES;12.78;28051;BONNEVAL;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100003085;CENTRALE EOLIENNE DES GATINES;12.78;28305;PRE-SAINT-EVROULT;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100003199;ENERTRAG CHAMP DES SAULES;16.8;80552;MOISLAINS;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003290;Parc éolien de Raillimont;10.8;02634;RAILLIMONT;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003409;PARC EOLIEN DE L'ESPERANCE II;10.8;02513;MONTIGNY-LE-FRANC;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003409;PARC EOLIEN DE L'ESPERANCE II;10.8;02737;TAVAUX-ET-PONTSERICOURT;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003522;ENERTRAG CAMBRESIS I;30.0;59528;SAINT-AUBERT;59;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003692;PE DES ESSARDS;18.3;36010;AZAY-LE-FERRON;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003692;PE DES ESSARDS;18.3;36113;MARTIZAY;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003866;Parc éolien de la Ronce;21.0;28005;ALLUYES;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100003885;Parc éolien d'Orme;11.7;80300;FALVY;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100004426;PARC EOLIEN ORATORIO;8.0;37010;AUZOUER-EN-TOURAINE;37;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100004523;PARC EOLIEN DU CHAMP DE L'ALOUETTE;28.8;51306;JOISELLE;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100004523;PARC EOLIEN DU CHAMP DE L'ALOUETTE;28.8;51402;NEUVY;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100004618;PARC EOLIEN DE QUESNOY SUR AIRAINES 1;11.5;80655;QUESNOY SUR AIRAINES;80;32;;;;2010-10-10;2010-12-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100004618;PARC EOLIEN DE QUESNOY SUR AIRAINES 1;11.5;80655;QUESNOY SUR AIRAINES;80;32;;;;2010-10-10;2010-12-08;;En exploitation;Autorisation;Autorisé;;Aucun;Iqony Energies GmbH;;
0100004740;SOCIETE D'EXPLOITATION DU PARC EOLIEN MARE DU CORNET;7.2;56019;BILLIO;56;53;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100004860;EOLE BERIVE;15.4;97416;SAINT-PIERRE;974;04;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100004861;CHAMP EOLIEN DE LA CROIX NOLLET;25.2;28057;BOUVILLE;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100005063;PARC EOLIEN DE SAINT-PIERREMONT;27.6;02689;ST PIERREMONT;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100005119;Ferme éolien de Levroux;18.0;36093;LEVROUX;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100005347;CPENR DE TRILLA;9.0;66216;TRILLA;66;76;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100005692;PARC EOLIEN DES VENTS COMMUNAUX;25.56;52407;PREZ-SOUS-LAFAUCHE;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100005692;PARC EOLIEN DES VENTS COMMUNAUX;25.56;52517;VESAIGNES-SOUS-LAFAUCHE;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100005791;YAWAY 2022 3_BOSC MENIL;7.6;76126;BOSC-MESNIL;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100005791;YAWAY 2022 3_BOSC MENIL;7.6;76244;ESCLAVELLES;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100005829;PROLONGEMENT DU PARC EOLIEN DES SOURCES DU MISTRAL;14.4;21536;SACQUENAY;21;27;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DES SOURCES DU MISTRAL;52943685900019;
0100005891;Ferme eolienne des Bouleaux;8.4;76065;BEAUSSAULT;76;28;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DES BOULEAUX;84042376800018;
0100005891;Ferme eolienne des Bouleaux;8.4;76265;FLAMETS FRETILS;76;28;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DES BOULEAUX;84042376800018;
0100006033;PLO DEL LIMBERNAS;17.6;12155;FONDAMENTE;12;76;;;;;;;;Autorisation;En instruction;;Aucun;LES MOULINS DU BOSC;50511650900041;
